"","CombKey","RCitem","FlightComb","VCarrier","TotalFare","CombValid.x","FP1_item","FP2_item","CombCode","FP1_EFT","FP1_MCX","FP2_EFT","FP2_MCX","CombValid.y"
"871",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S13","S18","S13S18","2325","CX","1625","CX",104
"872",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S13","S9","S13S9","2325","CX","1430","CX",86
"873",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S15","S1","S15S1","2020","KL","1430","KL",106
"874",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S15","S4","S15S4","2020","KL","1810","KL",110
"875",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S15","S22","S15S22","2020","KL","1840","KL",137
"876",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S15","S2","S15S2","2020","KL","2020","KL",137
"877",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S15","S19","S15S19","2020","KL","1755","AF",116
"878",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S17","S6","S17S6","2105","TK","1720","TK",112
"879",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S18","S2","S18S2","2720","CZ","2020","KL",114
"880",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S18","S20","S18S20","2720","CZ","2130","CZ",114
"881",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S19","S21","S19S21","1955","EK","1855","EK",115
"882",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S19","S2","S19S2","1955","EK","2020","KL",115
"883",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S2","S4","S2S4","2845","KL","1810","KL",9
"884",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S2","S5","S2S5","2845","KL","2625","KL",10
"885",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S2","S1","S2S1","2845","KL","1430","KL",5
"886",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S20","S4","S20S4","2025","AF","1810","KL",124
"887",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S20","S1","S20S1","2025","AF","1430","KL",118
"888",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S20","S22","S20S22","2025","AF","1840","KL",160
"889",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S20","S23","S20S23","2025","AF","2325","AF",128
"890",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S20","S19","S20S19","2025","AF","1755","AF",139
"891",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S23","S28","S23S28","1606","CI","1649","CI",148
"892",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S23","S20","S23S20","1606","CI","2130","CZ",142
"893",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S23","S26","S23S26","1606","CI","1548","CI",146
"894",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S23","S24","S23S24","1606","CI","1545","CI",129
"895",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S24","S28","S24S28","1806","CI","1649","CI",151
"896",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S24","S24","S24S24","1806","CI","1545","CI",131
"897",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S24","S20","S24S20","1806","CI","2130","CZ",143
"898",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S24","S26","S24S26","1806","CI","1548","CI",149
"899",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S25","S24","S25S24","1620","CI","1545","CI",133
"900",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S25","S20","S25S20","1620","CI","2130","CZ",144
"901",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S25","S28","S25S28","1620","CI","1649","CI",154
"902",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S25","S26","S25S26","1620","CI","1548","CI",152
"903",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S26","S28","S26S28","1735","CI","1649","CI",157
"904",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S26","S20","S26S20","1735","CI","2130","CZ",145
"905",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S26","S26","S26S26","1735","CI","1548","CI",155
"906",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S26","S24","S26S24","1735","CI","1545","CI",135
"907",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S27","S29","S27S29","2205","SQ","2045","SQ",158
"908",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S27","S2","S27S2","2205","SQ","2020","KL",158
"909",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S28","S33","S28S33","2220","CA","2055","CA",165
"910",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S28","S34","S28S34","2220","CA","2045","CA",166
"911",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S28","S30","S28S30","2220","CA","2330","CA",159
"912",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S28","S31","S28S31","2220","CA","2145","CA",163
"913",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S28","S32","S28S32","2220","CA","1805","CA",164
"914",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S29","S24","S29S24","2020","CI","1545","CI",167
"915",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S29","S20","S29S20","2020","CI","2130","CZ",193
"916",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S3","S6","S3S6","1750","TK","1720","TK",11
"917",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S30","S34","S30S34","2320","CA","2045","CA",184
"918",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S30","S33","S30S33","2320","CA","2055","CA",178
"919",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S30","S32","S30S32","2320","CA","1805","CA",173
"920",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S30","S31","S30S31","2320","CA","2145","CA",169
"921",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S34","S34","S34S34","1945","CA","2045","CA",190
"922",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S34","S31","S34S31","1945","CA","2145","CA",177
"923",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S34","S32","S34S32","1945","CA","1805","CA",182
"924",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S34","S33","S34S33","1945","CA","2055","CA",183
"925",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S35","S33","S35S33","1940","CA","2055","CA",194
"926",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S35","S32","S35S32","1940","CA","1805","CA",191
"927",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S35","S31","S35S31","1940","CA","2145","CA",188
"928",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S35","S34","S35S34","1940","CA","2045","CA",197
"929",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S36","S34","S36S34","1940","CA","2045","CA",198
"930",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S36","S33","S36S33","1940","CA","2055","CA",195
"931",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S36","S31","S36S31","1940","CA","2145","CA",189
"932",1,"11","S8S9, S8S10, S9S9, S9S10, S10S9, S10S10, S8S11, S9S11, S10S11, S8S12, S9S12, S10S12, S8S13, S11S9, S11S10, S9S13, S10S13, S8S14, S8S15, S11S11, S9S14, S9S15, S10S14, S10S15, S8S16, S9S16, S10S16, S8S17, S11S12, S9S17, S10S17, S11S13, S11S14, S11S15, S11S16, S11S17","VCX","41475",86,"S36","S32","S36S32","1940","CA","1805","CA",192
